query_id,market,city,raw_query,results_shown,clicked,purchased,date,segment,query_volume
Q005303,FR,Paris,tour en helicoptere,0,0,0,2026-06-03,no-inventory intent,77
Q005304,FR,Paris,sushi,17,1,1,2026-06-05,core query,48
Q005305,FR,Lyon,visite guidee,7,0,0,2026-06-09,core query,53
Q005306,FR,Lyon,sushi,38,0,0,2026-06-12,core query,48
Q005307,FR,Lyon,bowling,0,0,0,2026-06-28,core query,57
Q005308,FR,Paris,massage duo,17,1,0,2026-06-03,core query,66
Q005309,FR,Paris,coloration,1,0,0,2026-06-02,core query,53
Q005310,FR,Lyon,paintball,5,0,0,2026-06-08,core query,55
Q005311,FR,Marseille,massage sportif,18,1,0,2026-06-12,core query,63
Q005312,FR,Paris,tour en helicoptere,0,0,0,2026-06-06,no-inventory intent,77
Q005313,FR,Marseille,massage duo,16,0,0,2026-06-13,core query,66
Q005314,FR,Marseille,paintball,18,1,0,2026-06-20,core query,55
Q005315,FR,Paris,saut en parachute,0,0,0,2026-06-17,no-inventory intent,81
Q005316,FR,Paris,brunch,0,0,0,2026-06-24,core query,57
Q005317,FR,Lyon,restaurant italien,39,1,0,2026-06-20,core query,34
Q005318,FR,Paris,karting,18,1,0,2026-06-11,core query,60
Q005319,FR,Toulouse,massage thai,16,0,0,2026-06-11,core query,59
Q005320,FR,Lyon,vol en montgolfiere,0,0,0,2026-06-14,no-inventory intent,65
Q005321,FR,Paris,coloration,0,0,0,2026-06-18,core query,53
Q005322,FR,Marseille,pilates,0,0,0,2026-06-09,core query,56
Q005323,FR,Lyon,soin visage,9,0,0,2026-06-27,core query,57
Q005324,FR,Paris,crossfit,0,0,0,2026-06-17,core query,59
Q005325,FR,Marseille,gym,1,0,0,2026-06-25,foreign-language,8
Q005326,FR,Paris,cours de yoga,16,1,0,2026-06-04,core query,42
Q005327,FR,Paris,escape game,0,0,0,2026-06-19,core query,52
Q005328,FR,Toulouse,saut en parachute,0,0,0,2026-06-25,no-inventory intent,81
Q005329,FR,Paris,vol en montgolfiere,0,0,0,2026-06-10,no-inventory intent,65
Q005330,FR,Paris,massage sportif,8,1,0,2026-06-14,core query,63
Q005331,FR,Marseille,extension de cils,15,1,1,2026-06-01,core query,58
Q005332,FR,Marseille,massage duo,22,0,0,2026-06-20,core query,66
Q005333,FR,Paris,karting,9,1,1,2026-06-25,core query,60
Q005334,FR,Paris,coloration,12,1,1,2026-06-28,core query,53
Q005335,FR,Toulouse,vol en montgolfiere,0,0,0,2026-06-05,no-inventory intent,65
Q005336,FR,Lyon,escape game,2,0,0,2026-06-07,core query,52
Q005337,FR,Paris,brunch,0,0,0,2026-06-29,core query,57
Q005338,FR,Marseille,escape game,0,0,0,2026-06-13,core query,52
Q005339,FR,Lyon,saut en parachute,0,0,0,2026-06-23,no-inventory intent,81
Q005340,FR,Lyon,coiffeur,2,0,0,2026-06-25,core query,51
Q005341,FR,Paris,cours de yoga,18,1,1,2026-06-17,core query,42
Q005342,FR,Lyon,coiffeur,0,0,0,2026-06-23,core query,51
Q005343,FR,Marseille,salle de sport,0,0,0,2026-06-20,core query,55
Q005344,FR,Paris,crêperie,2,1,0,2026-06-15,core query,41
Q005345,FR,Marseille,rafting,0,0,0,2026-06-05,no-inventory intent,73
Q005346,FR,Marseille,vol en montgolfiere,0,0,0,2026-06-28,no-inventory intent,65
Q005347,FR,Lyon,pilates,19,1,1,2026-06-21,core query,56
Q005348,FR,Toulouse,paintball,5,1,0,2026-06-23,core query,55
Q005349,FR,Paris,massage duo,23,1,1,2026-06-07,core query,66
Q005350,FR,Toulouse,escape room,2,0,0,2026-06-20,foreign-language,5
Q005351,FR,Lyon,escape game,2,0,0,2026-06-19,core query,52
Q005352,FR,Paris,crêperie,0,0,0,2026-06-01,core query,41
Q005353,FR,Marseille,brunch,22,0,0,2026-06-09,core query,57
Q005354,FR,Paris,brunch,21,0,0,2026-06-11,core query,57
Q005355,FR,Paris,yoga class,40,0,0,2026-06-16,foreign-language,5
Q005356,FR,Toulouse,extension de cils,2,0,0,2026-06-11,core query,58
Q005357,FR,Marseille,coloration,34,0,0,2026-06-01,core query,53
Q005358,FR,Toulouse,massage thai,10,0,0,2026-06-27,core query,59
Q005359,FR,Paris,massage thai,13,0,0,2026-06-17,core query,59
Q005360,FR,Paris,massage duo,0,0,0,2026-06-01,core query,66
Q005361,FR,Paris,coloration,0,0,0,2026-06-12,core query,53
Q005362,FR,Marseille,crossfit,2,0,0,2026-06-15,core query,59
Q005363,FR,Paris,steak dinner,0,0,0,2026-06-03,foreign-language,8
Q005364,FR,Lyon,sale de sport,0,0,0,2026-06-12,misspelling,1
Q005365,FR,Paris,tour en helicoptere,0,0,0,2026-06-18,no-inventory intent,77
Q005366,FR,Lyon,extension de cils,21,0,0,2026-06-23,core query,58
Q005367,FR,Paris,restaurant iitalien,2,0,0,2026-06-08,misspelling,1
Q005368,FR,Paris,pizza deal,2,0,0,2026-06-11,foreign-language,6
Q005369,FR,Lyon,manicure,0,0,0,2026-06-02,foreign-language,4
Q005370,FR,Paris,extension de cils,24,0,0,2026-06-06,core query,58
Q005371,FR,Paris,paintball,15,1,1,2026-06-21,core query,55
Q005372,FR,Lyon,pilates,23,0,0,2026-06-14,core query,56
Q005373,FR,Paris,tour en helicoptere,0,0,0,2026-06-16,no-inventory intent,77
Q005374,FR,Paris,visite guidee,31,1,0,2026-06-16,core query,53
Q005375,FR,Lyon,massage duo,1,0,0,2026-06-22,core query,66
Q005376,FR,Toulouse,paintball,0,0,0,2026-06-18,core query,55
Q005377,FR,Marseille,saut en parachute,0,0,0,2026-06-08,no-inventory intent,81
Q005378,FR,Toulouse,extension de cils,15,0,0,2026-06-14,core query,58
Q005379,FR,Lyon,vol en montgolfiere,0,0,0,2026-06-27,no-inventory intent,65
Q005380,FR,Toulouse,massage sportif,33,0,0,2026-06-02,core query,63
Q005381,FR,Marseille,saut en parachute,0,0,0,2026-06-16,no-inventory intent,81
Q005382,FR,Lyon,crêperie,19,1,0,2026-06-16,core query,41
Q005383,FR,Paris,ciffeur,0,0,0,2026-06-29,misspelling,1
Q005384,FR,Paris,massage dos,13,1,0,2026-06-03,core query,50
Q005385,FR,Paris,massage dos,2,0,0,2026-06-09,core query,50
Q005386,FR,Toulouse,paintball,36,0,0,2026-06-06,core query,55
Q005387,FR,Paris,manucure,0,0,0,2026-06-07,core query,42
Q005388,FR,Marseille,paintball,4,1,0,2026-06-10,core query,55
Q005389,FR,Marseille,coach sportif,0,0,0,2026-06-24,core query,37
Q005390,FR,Lyon,manucure,1,0,0,2026-06-19,core query,42
Q005391,FR,Paris,visite guidee,20,1,0,2026-06-18,core query,53
Q005392,FR,Marseille,massage duo,2,0,0,2026-06-24,core query,66
Q005393,FR,Lyon,karting,2,0,0,2026-06-14,core query,60
Q005394,FR,Paris,saut en parachute,0,0,0,2026-06-04,no-inventory intent,81
Q005395,FR,Paris,sushi,1,0,0,2026-06-03,core query,48
Q005396,FR,Toulouse,coiffeeur,21,0,0,2026-06-06,misspelling,1
Q005397,FR,Lyon,massage thai,1,0,0,2026-06-24,core query,59
Q005398,FR,Toulouse,extension de cils,0,0,0,2026-06-21,core query,58
Q005399,FR,Toulouse,tour en helicoptere,0,0,0,2026-06-19,no-inventory intent,77
Q005400,FR,Paris,bowling,17,0,0,2026-06-20,core query,57
Q005401,FR,Paris,vol en montgolfiere,0,0,0,2026-06-27,no-inventory intent,65
Q005402,FR,Lyon,restaurant italien,8,1,0,2026-06-27,core query,34
Q005403,FR,Paris,crossfit,1,0,0,2026-06-26,core query,59
Q005404,FR,Paris,brunch,20,1,0,2026-06-06,core query,57
Q005405,FR,Toulouse,visite guidee,38,0,0,2026-06-04,core query,53
Q005406,FR,Paris,tour en helicoptere,0,0,0,2026-06-10,no-inventory intent,77
Q005407,FR,Paris,burger,1,0,0,2026-06-12,core query,39
Q005408,FR,Paris,paintball,2,0,0,2026-06-27,core query,55
Q005409,FR,Toulouse,massage dos,2,0,0,2026-06-03,core query,50
Q005410,FR,Lyon,massage thai,19,0,0,2026-06-13,core query,59
Q005411,FR,Paris,restaurant italien,2,0,0,2026-06-30,core query,34
Q005412,FR,Paris,salle de sport,1,0,0,2026-06-06,core query,55
Q005413,FR,Toulouse,rafting,0,0,0,2026-06-22,no-inventory intent,73
Q005414,FR,Paris,massage dos,13,0,0,2026-06-17,core query,50
Q005415,FR,Paris,bowling,34,0,0,2026-06-25,core query,57
Q005416,FR,Paris,salle de sport,2,0,0,2026-06-20,core query,55
Q005417,FR,Lyon,vol en montgolfiere,0,0,0,2026-06-27,no-inventory intent,65
Q005418,FR,Paris,massage uuo,2,0,0,2026-06-01,misspelling,1
Q005419,FR,Lyon,coloration,4,0,0,2026-06-30,core query,53
Q005420,FR,Paris,massae dos,1,0,0,2026-06-10,misspelling,1
Q005421,FR,Paris,pilates,13,0,0,2026-06-01,core query,56
Q005422,FR,Lyon,tour en helicoptere,0,0,0,2026-06-29,no-inventory intent,77
Q005423,FR,Paris,massage thai,24,1,1,2026-06-10,core query,59
Q005424,FR,Marseille,cours de yoga,5,0,0,2026-06-20,core query,42
Q005425,FR,Paris,tour en helicoptere,0,0,0,2026-06-05,no-inventory intent,77
Q005426,FR,Paris,massage sportif,10,1,0,2026-06-22,core query,63
Q005427,FR,Paris,crossfit,7,0,0,2026-06-22,core query,59
Q005428,FR,Marseille,brunch,1,1,0,2026-06-25,core query,57
Q005429,FR,Paris,yoga class,2,0,0,2026-06-11,foreign-language,5
Q005430,FR,Lyon,raating,0,0,0,2026-06-25,misspelling,1
Q005431,FR,Lyon,karting,2,0,0,2026-06-14,core query,60
Q005432,FR,Marseille,manucure,0,0,0,2026-06-30,core query,42
Q005433,FR,Paris,soin visage,14,1,0,2026-06-20,core query,57
Q005434,FR,Toulouse,massagethai,5,1,0,2026-06-17,misspelling,1
Q005435,FR,Paris,vol en montgolfiere,0,0,0,2026-06-15,no-inventory intent,65
Q005436,FR,Marseille,visite guidee,21,0,0,2026-06-08,core query,53
Q005437,FR,Paris,salle de sport,2,0,0,2026-06-10,core query,55
Q005438,FR,Lyon,couples massage,19,1,1,2026-06-23,foreign-language,8
Q005439,FR,Paris,coach sportif,15,0,0,2026-06-09,core query,37
Q005440,FR,Paris,vol en montgolfiere,0,0,0,2026-06-03,no-inventory intent,65
Q005441,FR,Marseille,escape room,2,0,0,2026-06-16,foreign-language,5
Q005442,FR,Paris,brunch,14,0,0,2026-06-01,core query,57
Q005443,FR,Paris,massage thai,1,0,0,2026-06-09,core query,59
Q005444,FR,Paris,karting,0,0,0,2026-06-17,core query,60
Q005445,FR,Paris,massage thai,0,0,0,2026-06-29,core query,59
Q005446,FR,Lyon,coloration,1,0,0,2026-06-28,core query,53
Q005447,FR,Marseille,saut en parachute,0,0,0,2026-06-20,no-inventory intent,81
Q005448,FR,Paris,paintball,4,1,1,2026-06-13,core query,55
Q005449,FR,Paris,salle de sport,15,1,0,2026-06-05,core query,55
Q005450,FR,Paris,rafting,0,0,0,2026-06-23,no-inventory intent,73
Q005451,FR,Lyon,paintball,0,0,0,2026-06-13,core query,55
Q005452,FR,Paris,soin visage,0,0,0,2026-06-23,core query,57
Q005453,FR,Paris,vol en montgolfiere,0,0,0,2026-06-17,no-inventory intent,65
Q005454,FR,Paris,sushi,1,0,0,2026-06-27,core query,48
Q005455,FR,Marseille,visite guidee,14,0,0,2026-06-17,core query,53
Q005456,FR,Lyon,vol en montgolfiere,0,0,0,2026-06-26,no-inventory intent,65
Q005457,FR,Paris,cours de yoga,10,0,0,2026-06-17,core query,42
Q005458,FR,Marseille,massage duo,9,0,0,2026-06-17,core query,66
Q005459,FR,Paris,bowling,1,0,0,2026-06-22,core query,57
Q005460,FR,Paris,salle de sport,6,1,1,2026-06-22,core query,55
Q005461,FR,Paris,tour en helicoptere,0,0,0,2026-06-20,no-inventory intent,77
Q005462,FR,Lyon,cours de yoga,11,0,0,2026-06-17,core query,42
Q005463,FR,Paris,pilates,7,1,1,2026-06-17,core query,56
Q005464,FR,Paris,visite guidee,0,0,0,2026-06-03,core query,53
Q005465,FR,Paris,vol en montgolfiere,0,0,0,2026-06-24,no-inventory intent,65
Q005466,FR,Paris,brunch,6,0,0,2026-06-03,core query,57
Q005467,FR,Toulouse,crossfit,4,1,0,2026-06-26,core query,59
Q005468,FR,Marseille,tour en helicoptere,0,0,0,2026-06-14,no-inventory intent,77
Q005469,FR,Lyon,escape game,23,0,0,2026-06-19,core query,52
Q005470,FR,Marseille,couples massage,9,0,0,2026-06-21,foreign-language,8
Q005471,FR,Paris,soin visage,21,0,0,2026-06-29,core query,57
Q005472,FR,Toulouse,paintball,16,0,0,2026-06-20,core query,55
Q005473,FR,Paris,coloration,30,1,0,2026-06-18,core query,53
Q005474,FR,Paris,paintball,37,0,0,2026-06-10,core query,55
Q005475,FR,Lyon,brunch,21,0,0,2026-06-25,core query,57
Q005476,FR,Paris,soin visage,0,0,0,2026-06-11,core query,57
Q005477,FR,Marseille,brunch,0,0,0,2026-06-24,core query,57
Q005478,FR,Lyon,thai massage,2,0,0,2026-06-09,foreign-language,8
Q005479,FR,Paris,vol en montgolfiere,0,0,0,2026-06-12,no-inventory intent,65
Q005480,FR,Paris,brunch,10,0,0,2026-06-22,core query,57
Q005481,FR,Paris,coiffeur,6,1,0,2026-06-13,core query,51
Q005482,FR,Paris,bowling,2,1,0,2026-06-04,core query,57
Q005483,FR,Lyon,crêperie,8,0,0,2026-06-28,core query,41
Q005484,FR,Marseille,hair colour,0,0,0,2026-06-17,foreign-language,3
Q005485,FR,Paris,raffting,0,0,0,2026-06-24,misspelling,1
Q005486,FR,Paris,coiffeur,24,1,0,2026-06-15,core query,51
Q005487,FR,Paris,saut en parachute,0,0,0,2026-06-16,no-inventory intent,81
Q005488,FR,Paris,coloration,0,0,0,2026-06-06,core query,53
Q005489,FR,Paris,tour en helicoptere,0,0,0,2026-06-08,no-inventory intent,77
Q005490,FR,Paris,paintbull,25,1,0,2026-06-15,misspelling,1
Q005491,FR,Paris,massage dos,1,0,0,2026-06-17,core query,50
Q005492,FR,Lyon,visite guidee,2,0,0,2026-06-06,core query,53
Q005493,FR,Marseille,haircut,2,0,0,2026-06-25,foreign-language,8
Q005494,FR,Toulouse,massage sportif,21,0,0,2026-06-22,core query,63
Q005495,FR,Marseille,coiffeur,19,0,0,2026-06-23,core query,51
Q005496,FR,Paris,vol en montgolfiere,0,0,0,2026-06-28,no-inventory intent,65
Q005497,FR,Paris,vol en monntgolfiere,0,0,0,2026-06-04,misspelling,1
Q005498,FR,Toulouse,crossfit,7,1,0,2026-06-02,core query,59
Q005499,FR,Paris,rafting,0,0,0,2026-06-02,no-inventory intent,73
Q005500,FR,Marseille,salle de sport,10,0,0,2026-06-04,core query,55
Q005501,FR,Paris,manucure,1,0,0,2026-06-29,core query,42
Q005502,FR,Marseille,salle de sport,2,0,0,2026-06-06,core query,55
Q005503,FR,Paris,pilates,34,1,1,2026-06-06,core query,56
Q005504,FR,Toulouse,massage duo,6,1,1,2026-06-15,core query,66
Q005505,FR,Lyon,sushi,10,1,1,2026-06-10,core query,48
Q005506,FR,Toulouse,thai massage,2,0,0,2026-06-01,foreign-language,8
Q005507,FR,Marseille,sushi,1,0,0,2026-06-07,core query,48
Q005508,FR,Lyon,restaurant italien,2,0,0,2026-06-01,core query,34
Q005509,FR,Paris,bowliing,33,0,0,2026-06-12,misspelling,1
Q005510,FR,Marseille,manucure,30,0,0,2026-06-18,core query,42
Q005511,FR,Marseille,massage dao,0,0,0,2026-06-19,misspelling,1
Q005512,FR,Paris,bowling,25,0,0,2026-06-18,core query,57
Q005513,FR,Lyon,crêperie,9,0,0,2026-06-03,core query,41
Q005514,FR,Marseille,tour en helicoptere,0,0,0,2026-06-06,no-inventory intent,77
Q005515,FR,Marseille,rafting,0,0,0,2026-06-23,no-inventory intent,73
Q005516,FR,Paris,karting,0,0,0,2026-06-30,core query,60
Q005517,FR,Lyon,soin visage,24,1,0,2026-06-05,core query,57
Q005518,FR,Lyon,salle de sport,32,0,0,2026-06-18,core query,55
Q005519,FR,Marseille,rafting,0,0,0,2026-06-11,no-inventory intent,73
Q005520,FR,Lyon,cours de yoga,21,1,0,2026-06-22,core query,42
Q005521,FR,Marseille,coach sportif,18,0,0,2026-06-01,core query,37
Q005522,FR,Paris,vol en mntgolfiere,0,0,0,2026-06-03,misspelling,1
Q005523,FR,Marseille,sushi,16,1,0,2026-06-11,core query,48
Q005524,FR,Marseille,restaurant italien,19,0,0,2026-06-04,core query,34
Q005525,FR,Marseille,coiffeur,13,1,1,2026-06-14,core query,51
Q005526,FR,Toulouse,steak dinner,37,0,0,2026-06-23,foreign-language,8
Q005527,FR,Toulouse,karting,22,1,0,2026-06-10,core query,60
Q005528,FR,Paris,massage duo,1,0,0,2026-06-13,core query,66
Q005529,FR,Paris,massage sportif,13,0,0,2026-06-27,core query,63
Q005530,FR,Paris,paintball,18,0,0,2026-06-14,core query,55
Q005531,FR,Paris,sushi,2,0,0,2026-06-16,core query,48
Q005532,FR,Lyon,massage thai,12,1,0,2026-06-02,core query,59
Q005533,FR,Paris,coach sportif,12,1,0,2026-06-11,core query,37
Q005534,FR,Paris,massage thai,8,1,1,2026-06-04,core query,59
Q005535,FR,Paris,rafting,0,0,0,2026-06-04,no-inventory intent,73
Q005536,FR,Paris,city tour,17,0,0,2026-06-22,foreign-language,4
Q005537,FR,Paris,pilates,19,0,0,2026-06-29,core query,56
Q005538,FR,Toulouse,crossfit,0,0,0,2026-06-03,core query,59
Q005539,FR,Paris,massage os,22,1,1,2026-06-09,misspelling,1
Q005540,FR,Paris,brunch,5,1,1,2026-06-28,core query,57
Q005541,FR,Paris,korting,19,0,0,2026-06-19,misspelling,1
Q005542,FR,Lyon,bowling,1,0,0,2026-06-17,core query,57
Q005543,FR,Lyon,crossfit,17,1,0,2026-06-08,core query,59
Q005544,FR,Lyon,crossfit,2,1,0,2026-06-19,core query,59
Q005545,FR,Paris,coloation,2,0,0,2026-06-18,misspelling,2
Q005546,FR,Paris,vol en montgolfiere,0,0,0,2026-06-22,no-inventory intent,65
Q005547,FR,Paris,massag duo,7,0,0,2026-06-05,misspelling,1
Q005548,FR,Paris,visite guidee,21,1,0,2026-06-02,core query,53
Q005549,FR,Paris,visite guidee,21,1,1,2026-06-01,core query,53
Q005550,FR,Paris,couples massage,8,0,0,2026-06-24,foreign-language,8
Q005551,FR,Paris,rafting,0,0,0,2026-06-25,no-inventory intent,73
Q005552,FR,Toulouse,crêperie,26,0,0,2026-06-01,core query,41
Q005553,FR,Paris,crossfit,24,0,0,2026-06-10,core query,59
Q005554,FR,Lyon,saut en parachute,0,0,0,2026-06-26,no-inventory intent,81
Q005555,FR,Lyon,thai massage,11,1,0,2026-06-09,foreign-language,8
Q005556,FR,Marseille,saut en parachute,0,0,0,2026-06-27,no-inventory intent,81
Q005557,FR,Lyon,raoting,0,0,0,2026-06-04,misspelling,1
Q005558,FR,Paris,tour en helicoptere,0,0,0,2026-06-18,no-inventory intent,77
Q005559,FR,Paris,tour en helicoptere,0,0,0,2026-06-02,no-inventory intent,77
Q005560,FR,Paris,paintball,14,0,0,2026-06-10,core query,55
Q005561,FR,Paris,coach sportif,19,1,1,2026-06-06,core query,37
Q005562,FR,Marseille,crêeerie,0,0,0,2026-06-02,misspelling,1
Q005563,FR,Paris,salle de sport,16,0,0,2026-06-05,core query,55
Q005564,FR,Lyon,crossfit,2,0,0,2026-06-29,core query,59
Q005565,FR,Marseille,escape game,7,1,0,2026-06-24,core query,52
Q005566,FR,Marseille,brunch,1,0,0,2026-06-30,core query,57
Q005567,FR,Marseille,coloration,15,0,0,2026-06-01,core query,53
Q005568,FR,Lyon,karting,2,0,0,2026-06-19,core query,60
Q005569,FR,Marseille,karting,14,1,0,2026-06-27,core query,60
Q005570,FR,Lyon,visite guidee,2,0,0,2026-06-20,core query,53
Q005571,FR,Toulouse,vol en montgolfiere,0,0,0,2026-06-17,no-inventory intent,65
Q005572,FR,Paris,deep tissue massage,0,0,0,2026-06-03,foreign-language,6
Q005573,FR,Marseille,burger,0,0,0,2026-06-15,core query,39
Q005574,FR,Paris,saut en parachute,0,0,0,2026-06-14,no-inventory intent,81
Q005575,FR,Paris,saut en parachute,0,0,0,2026-06-12,no-inventory intent,81
Q005576,FR,Paris,massage dos,0,0,0,2026-06-02,core query,50
Q005577,FR,Paris,soin visage,1,0,0,2026-06-22,core query,57
Q005578,FR,Marseille,salle de sport,2,1,0,2026-06-28,core query,55
Q005579,FR,Paris,escape game,10,0,0,2026-06-25,core query,52
Q005580,FR,Paris,extension de cils,24,0,0,2026-06-22,core query,58
Q005581,FR,Paris,massage sportif,38,0,0,2026-06-15,core query,63
Q005582,FR,Paris,restaurant italien,2,0,0,2026-06-09,core query,34
Q005583,FR,Marseille,go karting,2,0,0,2026-06-01,foreign-language,4
Q005584,FR,Paris,soin visage,11,1,0,2026-06-25,core query,57
Q005585,FR,Marseille,vol en montgolfiere,0,0,0,2026-06-08,no-inventory intent,65
Q005586,FR,Lyon,extension de cils,16,1,0,2026-06-11,core query,58
Q005587,FR,Paris,saut en parachute,0,0,0,2026-06-09,no-inventory intent,81
Q005588,FR,Marseille,bowling,25,1,1,2026-06-01,core query,57
Q005589,FR,Paris,coiffeur,6,0,0,2026-06-03,core query,51
Q005590,FR,Lyon,crêperie,14,1,0,2026-06-10,core query,41
Q005591,FR,Paris,soin visage,7,1,0,2026-06-25,core query,57
Q005592,FR,Paris,cours de yoga,36,1,1,2026-06-12,core query,42
Q005593,FR,Paris,saut en parachute,0,0,0,2026-06-05,no-inventory intent,81
Q005594,FR,Paris,gym,2,0,0,2026-06-03,foreign-language,8
Q005595,FR,Toulouse,bureer,20,1,0,2026-06-30,misspelling,1
Q005596,FR,Paris,massage sportif,1,0,0,2026-06-12,core query,63
Q005597,FR,Paris,exttension de cils,1,0,0,2026-06-18,misspelling,1
Q005598,FR,Lyon,crossfit,20,1,0,2026-06-12,core query,59
Q005599,FR,Paris,paintball,11,1,0,2026-06-23,core query,55
Q005600,FR,Paris,visite guidee,1,0,0,2026-06-17,core query,53
Q005601,FR,Toulouse,restaurant italien,8,0,0,2026-06-25,core query,34
Q005602,FR,Paris,massage thai,24,0,0,2026-06-27,core query,59
Q005603,FR,Paris,manucure,4,0,0,2026-06-06,core query,42
Q005604,FR,Lyon,brunch,24,1,1,2026-06-05,core query,57
Q005605,FR,Paris,salle de sort,0,0,0,2026-06-03,misspelling,1
Q005606,FR,Paris,massage duo,0,0,0,2026-06-29,core query,66
Q005607,FR,Paris,tour en helicoptere,0,0,0,2026-06-23,no-inventory intent,77
Q005608,FR,Paris,crossfit,18,0,0,2026-06-07,core query,59
Q005609,FR,Paris,masuage dos,40,0,0,2026-06-06,misspelling,1
Q005610,FR,Lyon,sushi,4,0,0,2026-06-23,core query,48
Q005611,FR,Paris,thai massage,2,0,0,2026-06-08,foreign-language,8
Q005612,FR,Paris,tour en helicoptere,0,0,0,2026-06-29,no-inventory intent,77
Q005613,FR,Lyon,pilates,0,0,0,2026-06-24,core query,56
Q005614,FR,Paris,rafting,0,0,0,2026-06-27,no-inventory intent,73
Q005615,FR,Lyon,brrunch,0,0,0,2026-06-02,misspelling,2
Q005616,FR,Paris,manucure,13,0,0,2026-06-20,core query,42
Q005617,FR,Marseille,coach sportif,12,0,0,2026-06-04,core query,37
Q005618,FR,Toulouse,crossfit,25,1,1,2026-06-12,core query,59
Q005619,FR,Lyon,vol en montgolfiere,0,0,0,2026-06-12,no-inventory intent,65
Q005620,FR,Paris,massage duo,0,0,0,2026-06-27,core query,66
Q005621,FR,Paris,crossft,19,1,1,2026-06-20,misspelling,1
Q005622,FR,Lyon,pilates,2,1,0,2026-06-01,core query,56
Q005623,FR,Toulouse,rfting,0,0,0,2026-06-27,misspelling,1
Q005624,FR,Paris,pilates,14,1,0,2026-06-15,core query,56
Q005625,FR,Paris,karting,17,1,0,2026-06-04,core query,60
Q005626,FR,Toulouse,rafting,0,0,0,2026-06-17,no-inventory intent,73
Q005627,FR,Marseille,soin visage,29,1,0,2026-06-03,core query,57
Q005628,FR,Marseille,salle de sport,2,0,0,2026-06-17,core query,55
Q005629,FR,Toulouse,brnch,2,0,0,2026-06-19,misspelling,1
Q005630,FR,Lyon,massage thai,13,0,0,2026-06-19,core query,59
Q005631,FR,Lyon,saut en parachute,0,0,0,2026-06-16,no-inventory intent,81
Q005632,FR,Paris,raftng,0,0,0,2026-06-30,misspelling,1
Q005633,FR,Toulouse,haircut,1,0,0,2026-06-08,foreign-language,8
Q005634,FR,Paris,paintball,7,1,0,2026-06-11,core query,55
Q005635,FR,Lyon,tour en helicoptere,0,0,0,2026-06-17,no-inventory intent,77
Q005636,FR,Paris,restaurant italien,20,1,0,2026-06-13,core query,34
