query_id,market,city,raw_query,results_shown,clicked,purchased,date
Q005294,FR,Lyon,salle e sport,5,0,0,2026-06-05
Q005295,FR,Lyon,crossfit,0,0,0,2026-06-25
Q005296,FR,Paris,massage dos,1,0,0,2026-06-29
Q005297,FR,Paris,tour en helicoptere,0,0,0,2026-06-22
Q005298,FR,Paris,crêperie,2,0,0,2026-06-13
Q005299,FR,Paris,massage sportif,11,1,1,2026-06-14
Q005300,FR,Paris,crêperie,22,1,0,2026-06-24
Q005301,FR,Paris,gym,1,0,0,2026-06-02
Q005302,FR,Marseille,bowling,2,0,0,2026-06-04
Q005303,FR,Paris,tour en helicoptere,0,0,0,2026-06-03
Q005304,FR,Paris,sushi,17,1,1,2026-06-05
Q005305,FR,Lyon,visite guidee,7,0,0,2026-06-09
Q005306,FR,Lyon,sushi,38,0,0,2026-06-12
Q005307,FR,Lyon,bowling,0,0,0,2026-06-28
Q005308,FR,Paris,massage duo,17,1,0,2026-06-03
Q005309,FR,Paris,coloration,1,0,0,2026-06-02
Q005310,FR,Lyon,paintball,5,0,0,2026-06-08
Q005311,FR,Marseille,massage sportif,18,1,0,2026-06-12
Q005312,FR,Paris,tour en helicoptere,0,0,0,2026-06-06
Q005313,FR,Marseille,massage duo,16,0,0,2026-06-13
Q005314,FR,Marseille,paintball,18,1,0,2026-06-20
Q005315,FR,Paris,saut en parachute,0,0,0,2026-06-17
Q005316,FR,Paris,brunch,0,0,0,2026-06-24
Q005317,FR,Lyon,restaurant italien,39,1,0,2026-06-20
Q005318,FR,Paris,karting,18,1,0,2026-06-11
Q005319,FR,Toulouse,massage thai,16,0,0,2026-06-11
Q005320,FR,Lyon,vol en montgolfiere,0,0,0,2026-06-14
Q005321,FR,Paris,coloration,0,0,0,2026-06-18
Q005322,FR,Marseille,pilates,0,0,0,2026-06-09
Q005323,FR,Lyon,soin visage,9,0,0,2026-06-27
Q005324,FR,Paris,crossfit,0,0,0,2026-06-17
Q005325,FR,Marseille,gym,1,0,0,2026-06-25
Q005326,FR,Paris,cours de yoga,16,1,0,2026-06-04
Q005327,FR,Paris,escape game,0,0,0,2026-06-19
Q005328,FR,Toulouse,saut en parachute,0,0,0,2026-06-25
Q005329,FR,Paris,vol en montgolfiere,0,0,0,2026-06-10
Q005330,FR,Paris,massage sportif,8,1,0,2026-06-14
Q005331,FR,Marseille,extension de cils,15,1,1,2026-06-01
Q005332,FR,Marseille,massage duo,22,0,0,2026-06-20
Q005333,FR,Paris,karting,9,1,1,2026-06-25
Q005334,FR,Paris,coloration,12,1,1,2026-06-28
Q005335,FR,Toulouse,vol en montgolfiere,0,0,0,2026-06-05
Q005336,FR,Lyon,escape game,2,0,0,2026-06-07
Q005337,FR,Paris,brunch,0,0,0,2026-06-29
Q005338,FR,Marseille,escape game,0,0,0,2026-06-13
Q005339,FR,Lyon,saut en parachute,0,0,0,2026-06-23
Q005340,FR,Lyon,coiffeur,2,0,0,2026-06-25
Q005341,FR,Paris,cours de yoga,18,1,1,2026-06-17
Q005342,FR,Lyon,coiffeur,0,0,0,2026-06-23
Q005343,FR,Marseille,salle de sport,0,0,0,2026-06-20
Q005344,FR,Paris,crêperie,2,1,0,2026-06-15
Q005345,FR,Marseille,rafting,0,0,0,2026-06-05
Q005346,FR,Marseille,vol en montgolfiere,0,0,0,2026-06-28
Q005347,FR,Lyon,pilates,19,1,1,2026-06-21
Q005348,FR,Toulouse,paintball,5,1,0,2026-06-23
Q005349,FR,Paris,massage duo,23,1,1,2026-06-07
Q005350,FR,Toulouse,escape room,2,0,0,2026-06-20
Q005351,FR,Lyon,escape game,2,0,0,2026-06-19
Q005352,FR,Paris,crêperie,0,0,0,2026-06-01
Q005353,FR,Marseille,brunch,22,0,0,2026-06-09
Q005354,FR,Paris,brunch,21,0,0,2026-06-11
Q005355,FR,Paris,yoga class,40,0,0,2026-06-16
Q005356,FR,Toulouse,extension de cils,2,0,0,2026-06-11
Q005357,FR,Marseille,coloration,34,0,0,2026-06-01
Q005358,FR,Toulouse,massage thai,10,0,0,2026-06-27
Q005359,FR,Paris,massage thai,13,0,0,2026-06-17
Q005360,FR,Paris,massage duo,0,0,0,2026-06-01
Q005361,FR,Paris,coloration,0,0,0,2026-06-12
Q005362,FR,Marseille,crossfit,2,0,0,2026-06-15
Q005363,FR,Paris,steak dinner,0,0,0,2026-06-03
Q005364,FR,Lyon,sale de sport,0,0,0,2026-06-12
Q005365,FR,Paris,tour en helicoptere,0,0,0,2026-06-18
Q005366,FR,Lyon,extension de cils,21,0,0,2026-06-23
Q005367,FR,Paris,restaurant iitalien,2,0,0,2026-06-08
Q005368,FR,Paris,pizza deal,2,0,0,2026-06-11
Q005369,FR,Lyon,manicure,0,0,0,2026-06-02
Q005370,FR,Paris,extension de cils,24,0,0,2026-06-06
Q005371,FR,Paris,paintball,15,1,1,2026-06-21
Q005372,FR,Lyon,pilates,23,0,0,2026-06-14
Q005373,FR,Paris,tour en helicoptere,0,0,0,2026-06-16
Q005374,FR,Paris,visite guidee,31,1,0,2026-06-16
Q005375,FR,Lyon,massage duo,1,0,0,2026-06-22
Q005376,FR,Toulouse,paintball,0,0,0,2026-06-18
Q005377,FR,Marseille,saut en parachute,0,0,0,2026-06-08
Q005378,FR,Toulouse,extension de cils,15,0,0,2026-06-14
Q005379,FR,Lyon,vol en montgolfiere,0,0,0,2026-06-27
Q005380,FR,Toulouse,massage sportif,33,0,0,2026-06-02
Q005381,FR,Marseille,saut en parachute,0,0,0,2026-06-16
Q005382,FR,Lyon,crêperie,19,1,0,2026-06-16
Q005383,FR,Paris,ciffeur,0,0,0,2026-06-29
Q005384,FR,Paris,massage dos,13,1,0,2026-06-03
Q005385,FR,Paris,massage dos,2,0,0,2026-06-09
Q005386,FR,Toulouse,paintball,36,0,0,2026-06-06
Q005387,FR,Paris,manucure,0,0,0,2026-06-07
Q005388,FR,Marseille,paintball,4,1,0,2026-06-10
Q005389,FR,Marseille,coach sportif,0,0,0,2026-06-24
Q005390,FR,Lyon,manucure,1,0,0,2026-06-19
Q005391,FR,Paris,visite guidee,20,1,0,2026-06-18
Q005392,FR,Marseille,massage duo,2,0,0,2026-06-24
Q005393,FR,Lyon,karting,2,0,0,2026-06-14
Q005394,FR,Paris,saut en parachute,0,0,0,2026-06-04
Q005395,FR,Paris,sushi,1,0,0,2026-06-03
Q005396,FR,Toulouse,coiffeeur,21,0,0,2026-06-06
Q005397,FR,Lyon,massage thai,1,0,0,2026-06-24
Q005398,FR,Toulouse,extension de cils,0,0,0,2026-06-21
Q005399,FR,Toulouse,tour en helicoptere,0,0,0,2026-06-19
Q005400,FR,Paris,bowling,17,0,0,2026-06-20
Q005401,FR,Paris,vol en montgolfiere,0,0,0,2026-06-27
Q005402,FR,Lyon,restaurant italien,8,1,0,2026-06-27
Q005403,FR,Paris,crossfit,1,0,0,2026-06-26
Q005404,FR,Paris,brunch,20,1,0,2026-06-06
Q005405,FR,Toulouse,visite guidee,38,0,0,2026-06-04
Q005406,FR,Paris,tour en helicoptere,0,0,0,2026-06-10
Q005407,FR,Paris,burger,1,0,0,2026-06-12
Q005408,FR,Paris,paintball,2,0,0,2026-06-27
Q005409,FR,Toulouse,massage dos,2,0,0,2026-06-03
Q005410,FR,Lyon,massage thai,19,0,0,2026-06-13
Q005411,FR,Paris,restaurant italien,2,0,0,2026-06-30
Q005412,FR,Paris,salle de sport,1,0,0,2026-06-06
Q005413,FR,Toulouse,rafting,0,0,0,2026-06-22
Q005414,FR,Paris,massage dos,13,0,0,2026-06-17
Q005415,FR,Paris,bowling,34,0,0,2026-06-25
Q005416,FR,Paris,salle de sport,2,0,0,2026-06-20
Q005417,FR,Lyon,vol en montgolfiere,0,0,0,2026-06-27
Q005418,FR,Paris,massage uuo,2,0,0,2026-06-01
Q005419,FR,Lyon,coloration,4,0,0,2026-06-30
Q005420,FR,Paris,massae dos,1,0,0,2026-06-10
Q005421,FR,Paris,pilates,13,0,0,2026-06-01
Q005422,FR,Lyon,tour en helicoptere,0,0,0,2026-06-29
Q005423,FR,Paris,massage thai,24,1,1,2026-06-10
Q005424,FR,Marseille,cours de yoga,5,0,0,2026-06-20
Q005425,FR,Paris,tour en helicoptere,0,0,0,2026-06-05
Q005426,FR,Paris,massage sportif,10,1,0,2026-06-22
Q005427,FR,Paris,crossfit,7,0,0,2026-06-22
Q005428,FR,Marseille,brunch,1,1,0,2026-06-25
Q005429,FR,Paris,yoga class,2,0,0,2026-06-11
Q005430,FR,Lyon,raating,0,0,0,2026-06-25
Q005431,FR,Lyon,karting,2,0,0,2026-06-14
Q005432,FR,Marseille,manucure,0,0,0,2026-06-30
Q005433,FR,Paris,soin visage,14,1,0,2026-06-20
Q005434,FR,Toulouse,massagethai,5,1,0,2026-06-17
Q005435,FR,Paris,vol en montgolfiere,0,0,0,2026-06-15
Q005436,FR,Marseille,visite guidee,21,0,0,2026-06-08
Q005437,FR,Paris,salle de sport,2,0,0,2026-06-10
Q005438,FR,Lyon,couples massage,19,1,1,2026-06-23
Q005439,FR,Paris,coach sportif,15,0,0,2026-06-09
Q005440,FR,Paris,vol en montgolfiere,0,0,0,2026-06-03
Q005441,FR,Marseille,escape room,2,0,0,2026-06-16
Q005442,FR,Paris,brunch,14,0,0,2026-06-01
Q005443,FR,Paris,massage thai,1,0,0,2026-06-09
Q005444,FR,Paris,karting,0,0,0,2026-06-17
Q005445,FR,Paris,massage thai,0,0,0,2026-06-29
Q005446,FR,Lyon,coloration,1,0,0,2026-06-28
Q005447,FR,Marseille,saut en parachute,0,0,0,2026-06-20
Q005448,FR,Paris,paintball,4,1,1,2026-06-13
Q005449,FR,Paris,salle de sport,15,1,0,2026-06-05
Q005450,FR,Paris,rafting,0,0,0,2026-06-23
Q005451,FR,Lyon,paintball,0,0,0,2026-06-13
Q005452,FR,Paris,soin visage,0,0,0,2026-06-23
Q005453,FR,Paris,vol en montgolfiere,0,0,0,2026-06-17
Q005454,FR,Paris,sushi,1,0,0,2026-06-27
Q005455,FR,Marseille,visite guidee,14,0,0,2026-06-17
Q005456,FR,Lyon,vol en montgolfiere,0,0,0,2026-06-26
Q005457,FR,Paris,cours de yoga,10,0,0,2026-06-17
Q005458,FR,Marseille,massage duo,9,0,0,2026-06-17
Q005459,FR,Paris,bowling,1,0,0,2026-06-22
Q005460,FR,Paris,salle de sport,6,1,1,2026-06-22
Q005461,FR,Paris,tour en helicoptere,0,0,0,2026-06-20
Q005462,FR,Lyon,cours de yoga,11,0,0,2026-06-17
Q005463,FR,Paris,pilates,7,1,1,2026-06-17
Q005464,FR,Paris,visite guidee,0,0,0,2026-06-03
Q005465,FR,Paris,vol en montgolfiere,0,0,0,2026-06-24
Q005466,FR,Paris,brunch,6,0,0,2026-06-03
Q005467,FR,Toulouse,crossfit,4,1,0,2026-06-26
Q005468,FR,Marseille,tour en helicoptere,0,0,0,2026-06-14
Q005469,FR,Lyon,escape game,23,0,0,2026-06-19
Q005470,FR,Marseille,couples massage,9,0,0,2026-06-21
Q005471,FR,Paris,soin visage,21,0,0,2026-06-29
Q005472,FR,Toulouse,paintball,16,0,0,2026-06-20
Q005473,FR,Paris,coloration,30,1,0,2026-06-18
Q005474,FR,Paris,paintball,37,0,0,2026-06-10
Q005475,FR,Lyon,brunch,21,0,0,2026-06-25
Q005476,FR,Paris,soin visage,0,0,0,2026-06-11
Q005477,FR,Marseille,brunch,0,0,0,2026-06-24
Q005478,FR,Lyon,thai massage,2,0,0,2026-06-09
Q005479,FR,Paris,vol en montgolfiere,0,0,0,2026-06-12
Q005480,FR,Paris,brunch,10,0,0,2026-06-22
Q005481,FR,Paris,coiffeur,6,1,0,2026-06-13
Q005482,FR,Paris,bowling,2,1,0,2026-06-04
Q005483,FR,Lyon,crêperie,8,0,0,2026-06-28
Q005484,FR,Marseille,hair colour,0,0,0,2026-06-17
Q005485,FR,Paris,raffting,0,0,0,2026-06-24
Q005486,FR,Paris,coiffeur,24,1,0,2026-06-15
Q005487,FR,Paris,saut en parachute,0,0,0,2026-06-16
Q005488,FR,Paris,coloration,0,0,0,2026-06-06
Q005489,FR,Paris,tour en helicoptere,0,0,0,2026-06-08
Q005490,FR,Paris,paintbull,25,1,0,2026-06-15
Q005491,FR,Paris,massage dos,1,0,0,2026-06-17
Q005492,FR,Lyon,visite guidee,2,0,0,2026-06-06
Q005493,FR,Marseille,haircut,2,0,0,2026-06-25
Q005494,FR,Toulouse,massage sportif,21,0,0,2026-06-22
Q005495,FR,Marseille,coiffeur,19,0,0,2026-06-23
Q005496,FR,Paris,vol en montgolfiere,0,0,0,2026-06-28
Q005497,FR,Paris,vol en monntgolfiere,0,0,0,2026-06-04
Q005498,FR,Toulouse,crossfit,7,1,0,2026-06-02
Q005499,FR,Paris,rafting,0,0,0,2026-06-02
Q005500,FR,Marseille,salle de sport,10,0,0,2026-06-04
Q005501,FR,Paris,manucure,1,0,0,2026-06-29
Q005502,FR,Marseille,salle de sport,2,0,0,2026-06-06
Q005503,FR,Paris,pilates,34,1,1,2026-06-06
Q005504,FR,Toulouse,massage duo,6,1,1,2026-06-15
Q005505,FR,Lyon,sushi,10,1,1,2026-06-10
Q005506,FR,Toulouse,thai massage,2,0,0,2026-06-01
Q005507,FR,Marseille,sushi,1,0,0,2026-06-07
Q005508,FR,Lyon,restaurant italien,2,0,0,2026-06-01
Q005509,FR,Paris,bowliing,33,0,0,2026-06-12
Q005510,FR,Marseille,manucure,30,0,0,2026-06-18
Q005511,FR,Marseille,massage dao,0,0,0,2026-06-19
Q005512,FR,Paris,bowling,25,0,0,2026-06-18
Q005513,FR,Lyon,crêperie,9,0,0,2026-06-03
Q005514,FR,Marseille,tour en helicoptere,0,0,0,2026-06-06
Q005515,FR,Marseille,rafting,0,0,0,2026-06-23
Q005516,FR,Paris,karting,0,0,0,2026-06-30
Q005517,FR,Lyon,soin visage,24,1,0,2026-06-05
Q005518,FR,Lyon,salle de sport,32,0,0,2026-06-18
Q005519,FR,Marseille,rafting,0,0,0,2026-06-11
Q005520,FR,Lyon,cours de yoga,21,1,0,2026-06-22
Q005521,FR,Marseille,coach sportif,18,0,0,2026-06-01
Q005522,FR,Paris,vol en mntgolfiere,0,0,0,2026-06-03
Q005523,FR,Marseille,sushi,16,1,0,2026-06-11
Q005524,FR,Marseille,restaurant italien,19,0,0,2026-06-04
Q005525,FR,Marseille,coiffeur,13,1,1,2026-06-14
Q005526,FR,Toulouse,steak dinner,37,0,0,2026-06-23
Q005527,FR,Toulouse,karting,22,1,0,2026-06-10
Q005528,FR,Paris,massage duo,1,0,0,2026-06-13
Q005529,FR,Paris,massage sportif,13,0,0,2026-06-27
Q005530,FR,Paris,paintball,18,0,0,2026-06-14
Q005531,FR,Paris,sushi,2,0,0,2026-06-16
Q005532,FR,Lyon,massage thai,12,1,0,2026-06-02
Q005533,FR,Paris,coach sportif,12,1,0,2026-06-11
Q005534,FR,Paris,massage thai,8,1,1,2026-06-04
Q005535,FR,Paris,rafting,0,0,0,2026-06-04
Q005536,FR,Paris,city tour,17,0,0,2026-06-22
Q005537,FR,Paris,pilates,19,0,0,2026-06-29
Q005538,FR,Toulouse,crossfit,0,0,0,2026-06-03
Q005539,FR,Paris,massage os,22,1,1,2026-06-09
Q005540,FR,Paris,brunch,5,1,1,2026-06-28
Q005541,FR,Paris,korting,19,0,0,2026-06-19
Q005542,FR,Lyon,bowling,1,0,0,2026-06-17
Q005543,FR,Lyon,crossfit,17,1,0,2026-06-08
Q005544,FR,Lyon,crossfit,2,1,0,2026-06-19
Q005545,FR,Paris,coloation,2,0,0,2026-06-18
Q005546,FR,Paris,vol en montgolfiere,0,0,0,2026-06-22
Q005547,FR,Paris,massag duo,7,0,0,2026-06-05
Q005548,FR,Paris,visite guidee,21,1,0,2026-06-02
Q005549,FR,Paris,visite guidee,21,1,1,2026-06-01
Q005550,FR,Paris,couples massage,8,0,0,2026-06-24
Q005551,FR,Paris,rafting,0,0,0,2026-06-25
Q005552,FR,Toulouse,crêperie,26,0,0,2026-06-01
Q005553,FR,Paris,crossfit,24,0,0,2026-06-10
Q005554,FR,Lyon,saut en parachute,0,0,0,2026-06-26
Q005555,FR,Lyon,thai massage,11,1,0,2026-06-09
Q005556,FR,Marseille,saut en parachute,0,0,0,2026-06-27
Q005557,FR,Lyon,raoting,0,0,0,2026-06-04
Q005558,FR,Paris,tour en helicoptere,0,0,0,2026-06-18
Q005559,FR,Paris,tour en helicoptere,0,0,0,2026-06-02
Q005560,FR,Paris,paintball,14,0,0,2026-06-10
Q005561,FR,Paris,coach sportif,19,1,1,2026-06-06
Q005562,FR,Marseille,crêeerie,0,0,0,2026-06-02
Q005563,FR,Paris,salle de sport,16,0,0,2026-06-05
Q005564,FR,Lyon,crossfit,2,0,0,2026-06-29
Q005565,FR,Marseille,escape game,7,1,0,2026-06-24
Q005566,FR,Marseille,brunch,1,0,0,2026-06-30
Q005567,FR,Marseille,coloration,15,0,0,2026-06-01
Q005568,FR,Lyon,karting,2,0,0,2026-06-19
Q005569,FR,Marseille,karting,14,1,0,2026-06-27
Q005570,FR,Lyon,visite guidee,2,0,0,2026-06-20
Q005571,FR,Toulouse,vol en montgolfiere,0,0,0,2026-06-17
Q005572,FR,Paris,deep tissue massage,0,0,0,2026-06-03
Q005573,FR,Marseille,burger,0,0,0,2026-06-15
Q005574,FR,Paris,saut en parachute,0,0,0,2026-06-14
Q005575,FR,Paris,saut en parachute,0,0,0,2026-06-12
Q005576,FR,Paris,massage dos,0,0,0,2026-06-02
Q005577,FR,Paris,soin visage,1,0,0,2026-06-22
Q005578,FR,Marseille,salle de sport,2,1,0,2026-06-28
Q005579,FR,Paris,escape game,10,0,0,2026-06-25
Q005580,FR,Paris,extension de cils,24,0,0,2026-06-22
Q005581,FR,Paris,massage sportif,38,0,0,2026-06-15
Q005582,FR,Paris,restaurant italien,2,0,0,2026-06-09
Q005583,FR,Marseille,go karting,2,0,0,2026-06-01
Q005584,FR,Paris,soin visage,11,1,0,2026-06-25
Q005585,FR,Marseille,vol en montgolfiere,0,0,0,2026-06-08
Q005586,FR,Lyon,extension de cils,16,1,0,2026-06-11
Q005587,FR,Paris,saut en parachute,0,0,0,2026-06-09
Q005588,FR,Marseille,bowling,25,1,1,2026-06-01
Q005589,FR,Paris,coiffeur,6,0,0,2026-06-03
Q005590,FR,Lyon,crêperie,14,1,0,2026-06-10
Q005591,FR,Paris,soin visage,7,1,0,2026-06-25
Q005592,FR,Paris,cours de yoga,36,1,1,2026-06-12
Q005593,FR,Paris,saut en parachute,0,0,0,2026-06-05
Q005594,FR,Paris,gym,2,0,0,2026-06-03
Q005595,FR,Toulouse,bureer,20,1,0,2026-06-30
Q005596,FR,Paris,massage sportif,1,0,0,2026-06-12
Q005597,FR,Paris,exttension de cils,1,0,0,2026-06-18
Q005598,FR,Lyon,crossfit,20,1,0,2026-06-12
Q005599,FR,Paris,paintball,11,1,0,2026-06-23
Q005600,FR,Paris,visite guidee,1,0,0,2026-06-17
Q005601,FR,Toulouse,restaurant italien,8,0,0,2026-06-25
Q005602,FR,Paris,massage thai,24,0,0,2026-06-27
Q005603,FR,Paris,manucure,4,0,0,2026-06-06
Q005604,FR,Lyon,brunch,24,1,1,2026-06-05
Q005605,FR,Paris,salle de sort,0,0,0,2026-06-03
Q005606,FR,Paris,massage duo,0,0,0,2026-06-29
Q005607,FR,Paris,tour en helicoptere,0,0,0,2026-06-23
Q005608,FR,Paris,crossfit,18,0,0,2026-06-07
Q005609,FR,Paris,masuage dos,40,0,0,2026-06-06
Q005610,FR,Lyon,sushi,4,0,0,2026-06-23
Q005611,FR,Paris,thai massage,2,0,0,2026-06-08
Q005612,FR,Paris,tour en helicoptere,0,0,0,2026-06-29
Q005613,FR,Lyon,pilates,0,0,0,2026-06-24
Q005614,FR,Paris,rafting,0,0,0,2026-06-27
Q005615,FR,Lyon,brrunch,0,0,0,2026-06-02
Q005616,FR,Paris,manucure,13,0,0,2026-06-20
Q005617,FR,Marseille,coach sportif,12,0,0,2026-06-04
Q005618,FR,Toulouse,crossfit,25,1,1,2026-06-12
Q005619,FR,Lyon,vol en montgolfiere,0,0,0,2026-06-12
Q005620,FR,Paris,massage duo,0,0,0,2026-06-27
Q005621,FR,Paris,crossft,19,1,1,2026-06-20
Q005622,FR,Lyon,pilates,2,1,0,2026-06-01
Q005623,FR,Toulouse,rfting,0,0,0,2026-06-27
Q005624,FR,Paris,pilates,14,1,0,2026-06-15
Q005625,FR,Paris,karting,17,1,0,2026-06-04
Q005626,FR,Toulouse,rafting,0,0,0,2026-06-17
Q005627,FR,Marseille,soin visage,29,1,0,2026-06-03
Q005628,FR,Marseille,salle de sport,2,0,0,2026-06-17
Q005629,FR,Toulouse,brnch,2,0,0,2026-06-19
Q005630,FR,Lyon,massage thai,13,0,0,2026-06-19
Q005631,FR,Lyon,saut en parachute,0,0,0,2026-06-16
Q005632,FR,Paris,raftng,0,0,0,2026-06-30
Q005633,FR,Toulouse,haircut,1,0,0,2026-06-08
Q005634,FR,Paris,paintball,7,1,0,2026-06-11
Q005635,FR,Lyon,tour en helicoptere,0,0,0,2026-06-17
Q005636,FR,Paris,restaurant italien,20,1,0,2026-06-13
Q005637,FR,Paris,vol en montgolfiere,0,0,0,2026-06-04
Q005638,FR,Marseille,rafting,0,0,0,2026-06-15
Q005639,FR,Lyon,salle de sport,1,0,0,2026-06-02
Q005640,FR,Lyon,brunch,21,0,0,2026-06-17
Q005641,FR,Paris,coiffeur,1,0,0,2026-06-25
Q005642,FR,Lyon,karting,6,1,0,2026-06-28
Q005643,FR,Lyon,restaurant italien,2,0,0,2026-06-06
Q005644,FR,Marseille,manucure,0,0,0,2026-06-19
Q005645,FR,Paris,city tour,1,0,0,2026-06-26
Q005646,FR,Lyon,escape game,20,1,1,2026-06-26
Q005647,FR,Paris,bowling,0,0,0,2026-06-25
Q005648,FR,Paris,curs de yoga,0,0,0,2026-06-26
Q005649,FR,Lyon,karting,1,0,0,2026-06-26
Q005650,FR,Toulouse,brunch,2,0,0,2026-06-10
Q005651,FR,Paris,coiffeur,14,1,0,2026-06-25
Q005652,FR,Paris,coach sportif,13,0,0,2026-06-07
Q005653,FR,Marseille,coloration,12,1,0,2026-06-29
Q005654,FR,Paris,crêperie,1,0,0,2026-06-10
Q005655,FR,Lyon,coach sportif,9,1,0,2026-06-25
Q005656,FR,Marseille,massage thai,2,0,0,2026-06-22
Q005657,FR,Paris,extension de cils,0,0,0,2026-06-22
Q005658,FR,Marseille,gym,0,0,0,2026-06-06
Q005659,FR,Paris,karting,24,1,1,2026-06-11
Q005660,FR,Lyon,pilates,21,0,0,2026-06-19
Q005661,FR,Marseille,go karting,2,0,0,2026-06-02
Q005662,FR,Paris,restaurant ialien,2,0,0,2026-06-08
Q005663,FR,Marseille,visite guidee,23,0,0,2026-06-19
Q005664,FR,Marseille,visite guidee,31,0,0,2026-06-03
Q005665,FR,Paris,tour en helicoptere,0,0,0,2026-06-09
Q005666,FR,Paris,salle de sport,25,1,0,2026-06-26
Q005667,FR,Paris,saut en parachute,0,0,0,2026-06-06
Q005668,FR,Marseille,extension de cils,10,1,1,2026-06-02
Q005669,FR,Paris,masssage dos,0,0,0,2026-06-20
Q005670,FR,Marseille,karting,6,1,0,2026-06-22
Q005671,FR,Paris,coach sportif,1,0,0,2026-06-11
Q005672,FR,Paris,massaage dos,5,0,0,2026-06-17
Q005673,FR,Paris,restaurant italien,25,0,0,2026-06-04
Q005674,FR,Paris,visite guidee,25,1,1,2026-06-30
Q005675,FR,Marseille,cours de yoga,10,0,0,2026-06-04
Q005676,FR,Paris,vol en montgolfiere,0,0,0,2026-06-18
Q005677,FR,Paris,restaurant italien,0,0,0,2026-06-28
Q005678,FR,Paris,facial,1,0,0,2026-06-06
Q005679,FR,Marseille,extension de cils,0,0,0,2026-06-30
Q005680,FR,Paris,karting,13,1,0,2026-06-28
Q005681,FR,Paris,massage thai,0,0,0,2026-06-18
Q005682,FR,Paris,extension de cils,11,0,0,2026-06-23
Q005683,FR,Marseille,salle de sport,2,0,0,2026-06-20
Q005684,FR,Marseille,salle de sport,1,0,0,2026-06-18
Q005685,FR,Paris,crêperie,10,0,0,2026-06-01
Q005686,FR,Marseille,visite guidee,10,1,1,2026-06-04
Q005687,FR,Toulouse,escape game,2,0,0,2026-06-10
Q005688,FR,Paris,sushi,17,1,0,2026-06-19
Q005689,FR,Paris,massage dos,19,1,0,2026-06-11
Q005690,FR,Paris,sushi,7,1,0,2026-06-20
Q005691,FR,Lyon,restaurant italien,0,0,0,2026-06-27
Q005692,FR,Paris,salle de sport,4,1,0,2026-06-11
Q005693,FR,Lyon,saut en parachute,0,0,0,2026-06-22
Q005694,FR,Lyon,salle de sport,20,1,0,2026-06-04
Q005695,FR,Paris,personal trainer,1,0,0,2026-06-18
Q005696,FR,Lyon,coloration,14,0,0,2026-06-16
Q005697,FR,Marseille,burger,0,0,0,2026-06-26
Q005698,FR,Paris,pilates,21,0,0,2026-06-10
Q005699,FR,Lyon,coloration,0,0,0,2026-06-04
Q005700,FR,Paris,massage dos,1,0,0,2026-06-27
Q005701,FR,Marseille,massage thai,12,1,0,2026-06-05
Q005702,FR,Lyon,personal trainer,38,0,0,2026-06-04
Q005703,FR,Paris,soin visage,6,0,0,2026-06-04
Q005704,FR,Paris,karting,0,0,0,2026-06-08
Q005705,FR,Paris,brunch,25,0,0,2026-06-03
Q005706,FR,Toulouse,coach sportif,1,0,0,2026-06-02
Q005707,FR,Paris,karting,2,0,0,2026-06-05
Q005708,FR,Paris,sports massage,2,0,0,2026-06-29
Q005709,FR,Toulouse,massage dos,1,0,0,2026-06-06
Q005710,FR,Marseille,soin visage,1,0,0,2026-06-09
Q005711,FR,Lyon,brunch,26,0,0,2026-06-05
Q005712,FR,Marseille,crêperie,0,0,0,2026-06-19
Q005713,FR,Lyon,escaie game,8,0,0,2026-06-21
Q005714,FR,Paris,saut en parachute,0,0,0,2026-06-04
Q005715,FR,Marseille,massage dos,10,1,1,2026-06-01
Q005716,FR,Paris,crossfit,21,0,0,2026-06-12
Q005717,FR,Lyon,crêperie,1,0,0,2026-06-29
Q005718,FR,Paris,coach sportif,7,1,1,2026-06-20
Q005719,FR,Paris,soin isage,15,0,0,2026-06-30
Q005720,FR,Paris,extension de cils,2,0,0,2026-06-04
Q005721,FR,Toulouse,paintball,1,1,0,2026-06-24
Q005722,FR,Lyon,karting,0,0,0,2026-06-15
Q005723,FR,Paris,cours de yoga,12,1,0,2026-06-12
Q005724,FR,Paris,extension de cils,11,0,0,2026-06-27
Q005725,FR,Paris,tour en helicoptere,0,0,0,2026-06-16
Q005726,FR,Paris,crêpperie,15,1,1,2026-06-16
Q005727,FR,Paris,burger,0,0,0,2026-06-17
Q005728,FR,Toulouse,saut en parachute,0,0,0,2026-06-22
Q005729,FR,Marseille,massage dos,0,0,0,2026-06-01
Q005730,FR,Paris,manucure,0,0,0,2026-06-23
Q005731,FR,Marseille,cours de yoga,8,0,0,2026-06-02
Q005732,FR,Paris,pilates,1,1,0,2026-06-23
Q005733,FR,Lyon,soin visage,12,1,1,2026-06-13
Q005734,FR,Paris,brunch,1,0,0,2026-06-18
Q005735,FR,Paris,pilates,37,0,0,2026-06-07
Q005736,FR,Lyon,coiefeur,27,0,0,2026-06-15
Q005737,FR,Marseille,steak dinner,2,0,0,2026-06-03
Q005738,FR,Marseille,visite guiee,5,1,1,2026-06-05
Q005739,FR,Paris,brunch,2,0,0,2026-06-24
Q005740,FR,Marseille,sushi,6,0,0,2026-06-05
Q005741,FR,Paris,escape game,0,0,0,2026-06-07
Q005742,FR,Toulouse,coach sportif,23,1,1,2026-06-01
Q005743,FR,Paris,manucure,24,0,0,2026-06-16
